participant,window_start,window_end,motor_left_theta,motor_left_alpha,motor_left_beta,motor_left_alpha_beta_ratio,motor_left_beta_theta_ratio,motor_left_total_power,temporal_left_theta,temporal_left_alpha,temporal_left_beta,temporal_left_alpha_beta_ratio,temporal_left_beta_theta_ratio,temporal_left_total_power,motor_right_theta,motor_right_alpha,motor_right_beta,motor_right_alpha_beta_ratio,motor_right_beta_theta_ratio,motor_right_total_power,temporal_right_theta,temporal_right_alpha,temporal_right_beta,temporal_right_alpha_beta_ratio,temporal_right_beta_theta_ratio,temporal_right_total_power,rhythm_similarity
4,226.672,228.672,0.4973638339457944,0.357702011647807,0.144934154406387,2.4680311767287293,0.2914046911223131,8717.034551323602,0.601308437284794,0.2969037005209054,0.1017878621942923,2.91688708378758,0.1692772891295417,12185.90346988914,0.3445726505204932,0.5257397412602222,0.1296876082192793,4.053893417258996,0.3763723209702745,18495.021024351056,0.4215643320313165,0.4041960154355838,0.1742396525330952,2.3197705548615,0.413316875489717,22139.91533056079,0.052
4,227.168,229.168,0.4732938547104101,0.3923381340793947,0.1343680112101881,2.9198775106200747,0.2838997588346051,14299.270670753927,0.5116017076217882,0.4034365611870762,0.0849617311911283,4.7484503379466005,0.1660700695978458,13697.469664890405,0.2158974430371212,0.7165810151383523,0.0675215418245234,10.61262814466808,0.312748223761561,33023.13227373476,0.5351007765527852,0.3004783129037151,0.1644209105434951,1.827494519465148,0.3072709249325382,21896.497151852825,0.056
4,227.664,229.664,0.6429157070930691,0.2699072450431243,0.0871770478638013,3.096081499166955,0.135596388300995,18281.42183856022,0.4812998001980669,0.4304759154480101,0.0882242843539152,4.879335872208404,0.1833042197765454,13269.524882215455,0.2028447382586051,0.7310221354715803,0.0661331262698118,11.053796738552844,0.3260283053805337,35885.87165559154,0.5147467453367126,0.3682198386042902,0.1170334160589933,3.146279507202183,0.2273611579271608,24697.911546936597,0.056
4,228.16,230.16,0.6015761230007787,0.2941538852907521,0.1042699917084637,2.8210790129645678,0.1733280090777934,18020.93593145151,0.3681902359750694,0.5422217966773433,0.0895879673475813,6.052395346504588,0.2433197803584504,16542.995535508453,0.2118328248379189,0.706865374858377,0.0813018003037013,8.69433852901007,0.3838017095127124,36046.32283914616,0.5474694099798931,0.3306258272116796,0.1219047628084235,2.712164968740853,0.2226695420533173,25725.473222635406,0.052
4,228.656,230.656,0.6466618063182424,0.2173756397398638,0.1359625539418864,1.5987905010431296,0.2102529523368408,13669.4413352728,0.3542114160382526,0.5621044627562087,0.083684121205531,6.7169787369291925,0.2362547264611366,13091.513400318385,0.228871372970146,0.690068837414673,0.0810597896151778,8.513084486040109,0.354171815213212,30934.611947565165,0.5924077416923381,0.2752570213727262,0.1323352369349316,2.079997948755401,0.2233853942503978,24726.425366422183,0.048
4,229.152,231.152,0.6576752476719286,0.2303971600000247,0.1119275923280357,2.058448280784582,0.1701867186339165,9341.550327010456,0.3845778984717083,0.5206195476082885,0.0948025539199942,5.491619435143085,0.246510666101022,11435.156932716802,0.3712851144877392,0.5068657233094054,0.12184916220285,4.159780126067437,0.3281821905813897,18858.881406734083,0.6373112555332087,0.262889069504338,0.0997996749624493,2.634167592261619,0.1565948727501304,24695.949843629394,0.044
4,229.648,231.648,0.505601006965333,0.3660555041041317,0.1283434889305225,2.852154847545525,0.2538434203302907,7840.912984177977,0.3674749494209907,0.5481195446964193,0.0844055058825815,6.493883769370046,0.2296905027555554,11840.635821668477,0.3421143997505166,0.5429007230659862,0.114984877183492,4.721496742563852,0.3361006647698603,19829.860610593936,0.6981786497867908,0.1871547741419713,0.1146665760712341,1.6321650175173887,0.1642367266690986,25182.77169229468,0.044
4,230.144,232.144,0.5432230245662051,0.3588672054176138,0.0979097700161685,3.6652849389627375,0.1802386231591579,8000.174115520303,0.5328549584422771,0.3886950462934075,0.0784499952643055,4.954685401621866,0.1472257957280554,10274.720464940769,0.5630927681335475,0.3714014762266446,0.0655057556398034,5.669753330819421,0.1163320847769563,21634.385142132545,0.4417324227443536,0.3685470165275266,0.1897205607281135,1.9425781534331164,0.4294920430550079,15853.534887384209,0.048
4,230.64,232.64,0.5323191521756232,0.3530023419595439,0.1146785058648221,3.078190976568997,0.2154318614991049,9181.008335423872,0.6444679428340498,0.2500793795128329,0.1054526776531064,2.3714843954504423,0.163627498971285,9327.42370459004,0.6208023643558981,0.3141626344499847,0.0650350011941127,4.830670080442822,0.1047595900534111,22893.855362043854,0.5098698877357483,0.3008407301184423,0.1892893821458028,1.5893164566763978,0.3712503654342182,15207.214678895793,0.052
4,231.136,233.136,0.5462420831967413,0.3442164401566176,0.1095414766466318,3.1423388719415493,0.200536502068033,10861.943449942084,0.3491251156578147,0.5298999142960387,0.1209749700461391,4.380244228156498,0.3465089293796518,13431.125736519278,0.5057501541292126,0.3839549605440602,0.1102948853267229,3.481167412311714,0.2180817631516591,23456.59590515884,0.2264457052619294,0.6963740676688713,0.0771802270691967,9.022700426166246,0.3408332561658507,40602.11299937763,0.052
4,231.632,233.632,0.5106675810441804,0.3910763399730445,0.0982560789827668,3.980174499346775,0.1924071208551314,11985.760368054693,0.3309836312876373,0.5781607120607086,0.0908556566516476,6.363508155330506,0.2745019634299947,15722.284134966105,0.5451574971283397,0.3434848162649682,0.1113576866066883,3.084518246846605,0.2042670002582244,25520.34841320825,0.2620609060357558,0.6588250746802156,0.0791140192840264,8.32753891968193,0.301891726167013,44344.57465778011,0.048
4,232.128,234.128,0.6382970920356282,0.2916635767819318,0.0700393311824339,4.164282723120244,0.1097284196596712,16418.00473046158,0.3886701377420548,0.5429431753024199,0.06838668695552,7.939310989805922,0.1759504533916744,18748.71118712365,0.4432621217691014,0.4723702346086461,0.0843676436222492,5.598950193792722,0.1903335283545756,30620.378809706934,0.3163507320442391,0.6174764147518251,0.0661728532039337,9.331264783896303,0.2091755968962941,50760.27623088951,0.048
4,232.624,234.624,0.6833847099425526,0.2648058820692766,0.0518094079881657,5.111154370452125,0.0758129458186452,19574.41170516776,0.4954727068679573,0.4587347271769373,0.0457925659551014,10.01766809981072,0.0924219746523893,25612.090034761397,0.3084604645476448,0.6153099743957086,0.0762295610566436,8.071802669025844,0.2471291131861356,33585.10897043392,0.405730148008127,0.5457830813233913,0.0484867706684799,11.25632979467884,0.1195049737036266,56153.53670930913,0.044
4,233.12,235.12,0.7583482639410125,0.1878334890779305,0.0538182469810504,3.4901450644433685,0.0709677196349936,15053.139209575154,0.732162600327234,0.226111594624062,0.041725805048699,5.418986988031398,0.0569898066768908,20083.760388884733,0.4413401731821657,0.5110533167575876,0.047606510060243,10.734946042271144,0.107868064030946,26964.975879213074,0.7002483553602635,0.2225497233570202,0.0772019212827131,2.8826966953585966,0.110249343239077,34146.321476617464,0.04
4,233.616,235.616,0.7684092756934686,0.1739853187204484,0.0576054055860762,3.02029500444108,0.0749670877334067,15069.34702155682,0.7328908883457917,0.2223549582540036,0.0447541534001988,4.968364751884359,0.0610652337365158,16567.48393333846,0.5417800870498342,0.4209077828106035,0.0373121301395594,11.280722414835065,0.0688695118765544,35017.55870182365,0.7086769765079589,0.2222362732299168,0.069086750262121,3.2167712678150715,0.0974869405276139,30292.639960675704,0.044
4,234.112,236.112,0.8452822598899062,0.0904285130056663,0.0642892271044223,1.4065888964379636,0.0760565199993613,19318.55133642545,0.7282907274268627,0.1987887561104863,0.072920516462644,2.7261018675355064,0.1001255593631958,14584.419211944038,0.6125044572225744,0.3366059050297728,0.0508896377476489,6.614429182988208,0.0830845182391157,26411.846450184315,0.6314141599895308,0.2351576675631714,0.1334281724472935,1.762428902757062,0.2113164083135306,22660.968684915057,0.044
4,234.608,236.608,0.7411153881093818,0.1332180423279786,0.1256665695626276,1.0600913416481472,0.1695641078013595,8493.142172171427,0.6748213939285128,0.2419275941129218,0.0832510119585572,2.9060018421557534,0.1233674757611129,12197.84824970062,0.5759642066327767,0.3588670919498194,0.0651687014173994,5.506739955600547,0.1131471377334203,23182.559792131357,0.5557872080799581,0.3008079338822201,0.1434048580378168,2.0976132747391616,0.2580211562141326,19640.24723321964,0.052
4,235.104,237.104,0.7513498287402938,0.1284830255732639,0.1201671456864296,1.0692026080782566,0.1599350144098639,7942.087867948938,0.7030778267227781,0.2026478771962057,0.0942742960810072,2.1495559831288147,0.1340879949527666,11102.238884025586,0.677872497771419,0.2487975327689547,0.0733299694596223,3.392849262073352,0.1081766404459574,24701.38714167076,0.5981674089775502,0.2889090199056134,0.1129235711168325,2.558447426416345,0.1887825538837907,25516.034827506457,0.048
4,235.6,237.6,0.7775955496266607,0.1271149905580847,0.0952894598152425,1.3339879437299045,0.1225437309421221,8386.639920023488,0.702637871878146,0.2054813405256257,0.0918807875962185,2.236390717813796,0.1307654928286467,10335.171990526636,0.6435400283921152,0.2760060119799414,0.0804539596279393,3.430608179588948,0.1250178016571137,24835.679647111552,0.7321306986633377,0.1786561526154386,0.0892131487212205,2.002576471924671,0.1218541291658689,34639.74706601871,0.044
4,236.096,238.096,0.7537292869125584,0.1749838544096311,0.0712868586778011,2.454643922528436,0.0945788626176474,10628.568834634383,0.77176709604854,0.1757498158891643,0.0524830880622876,3.348694262817687,0.0680037906915199,12676.258549712316,0.7935873201467492,0.1457273721213384,0.060685307731909,2.4013616733248475,0.0764696035222524,29738.41364028473,0.7129734518983492,0.2097285007211441,0.0772980473805041,2.713244484543534,0.1084164454857212,41424.68786304677,0.052
4,236.592,238.592,0.643086262436316,0.2815212192392093,0.0753925183244641,3.734073691869499,0.1172354670411404,9637.70872995195,0.7468654323130598,0.1880891156361766,0.0650454520507542,2.8916566755410678,0.0870912606696847,10844.928229236462,0.7681102319637372,0.1780737179658473,0.0538160500704118,3.3089332593686667,0.0700629256465265,27216.01611118219,0.6582122063041076,0.2817839179980287,0.0600038756978615,4.696095289192481,0.0911619005590703,47324.7113222785,0.044
4,237.088,239.088,0.5543969400328658,0.3783964973653507,0.067206562601775,5.630350410977714,0.1212246276066926,11984.67386832246,0.6299889690621294,0.312671420834047,0.057339610103815,5.452974309868858,0.091016847785726,11692.392179694858,0.631600326393711,0.3094851339307081,0.0589145396755775,5.253119783926345,0.0932781970078537,29453.50899931773,0.6795032088116862,0.2513601877155377,0.0691366034727739,3.635703449251976,0.1017458086675994,47857.488771033146,0.04
4,237.584,239.584,0.5295368917233245,0.3819275348952733,0.0885355733813958,4.31383138221705,0.167194344275551,15624.055898743629,0.548939680038963,0.3741413788223247,0.0769189411387046,4.86409944395379,0.14012275653537,13049.7408269882,0.383545601779497,0.5337469911847322,0.082707407035767,6.453436400852072,0.2156390443588382,26781.568503438197,0.6461789813988066,0.2586059916183996,0.0952150269827915,2.716020777530548,0.1473508574616214,45569.51506305146,0.048
4,238.08,240.08,0.3879011841411041,0.5127242491193766,0.0993745667395141,5.159511794032069,0.2561852626450452,19499.293125158627,0.2431448407966797,0.6725019992348641,0.0843531599684517,7.9724576943690835,0.3469255596461011,23140.6367235834,0.1583866294415051,0.7258351589387526,0.1157782116197388,6.26918613428457,0.730984755645016,29358.101343907176,0.74104825533805,0.1801702254813497,0.0787815191805988,2.286960537893716,0.1063109164796027,69269.13728572731,0.044
4,238.576,240.576,0.4593353921706259,0.4611909635350805,0.0794736442942892,5.80306801871668,0.1730187693979543,22831.04793719959,0.3717853164163689,0.5830618506380183,0.0451528329456096,12.913073501729658,0.1214486719939252,32197.98600872443,0.2899517143816328,0.6473244557805503,0.0627238298378143,10.32023167995829,0.2163250869945092,40586.26206116938,0.7533816490992423,0.1792760021408966,0.0673423487598598,2.6621584403030645,0.0893867654466703,81275.14320501198,0.044
4,239.072,241.072,0.3763102449617636,0.5607442134728485,0.0629455415653839,8.908402398767938,0.1672703371968496,25282.335207651027,0.3209680600124132,0.6333848258865153,0.0456471141010683,13.87568170211328,0.1422169984742486,31618.33422884221,0.317694610090259,0.6222323411652674,0.0600730487444706,10.357928458267429,0.1890905505995301,36435.70632343143,0.7427792293000848,0.1994348883055896,0.0577858823943242,3.45127356444372,0.0777968474546271,76494.33703054988,0.044
4,239.568,241.568,0.270515712582577,0.6880293330254297,0.0414549543919902,16.597035097892082,0.1532441646225457,31446.00841795212,0.2654494726570676,0.6960231302688245,0.0385273970741049,18.06566711293833,0.1451402283397179,35507.05163042252,0.3280117489545359,0.5930931712954168,0.078895079750044,7.517492512517076,0.2405251641183701,32847.72759238907,0.7266449902589768,0.2220286178334012,0.0513263919076205,4.325817763169719,0.0706347564432085,75843.90302219342,0.036
4,240.064,242.064,0.2661543265562482,0.6965190651841472,0.0373266082596008,18.66012203251621,0.1402442287621872,27636.126295356877,0.3080752592933016,0.63298477657733,0.0589399641293638,10.739483573284506,0.19131677196204,21743.275081897613,0.4122119183727099,0.5126296199088597,0.0751584617184272,6.820650771557125,0.1823296667770546,30481.6650905631,0.4920124408042163,0.4242139143683799,0.0837736448274012,5.063811121533204,0.17026733041642,38854.14431624696,0.04
4,240.56,242.56,0.1905194044010658,0.7630293226835715,0.0464512729153588,16.42644592482667,0.2438138679962096,26110.687021300077,0.2684905794933608,0.6746077802972045,0.0569016402094302,11.855682504304111,0.2119316078679635,21468.00855651497,0.2878682308039565,0.6287960231299181,0.0833357460661217,7.545333819067026,0.2894926815417636,27329.41422793058,0.4446150931580053,0.4275798283510046,0.1278050784909869,3.3455621122375714,0.287451057010265,34123.154139996615,0.04
4,241.056,243.056,0.2209772731640234,0.7346891944200775,0.0443335324158949,16.571862298899532,0.2006248506061839,24373.40151852497,0.3105019669298736,0.631351519990896,0.0581465130792252,10.857942919648773,0.1872661666338383,18899.42172503152,0.2744598864729179,0.6325740685897213,0.0929660449373568,6.804356031451496,0.3387236150683493,25732.53730219068,0.4374902964025887,0.422054700224423,0.1404550033729852,3.0049103989811337,0.3210471284230135,31246.69633337345,0.04
4,241.552,243.552,0.3441926158522296,0.6053172108327595,0.050490173315005,11.988812299299353,0.1466916226252826,16848.671309456622,0.4459948359340239,0.5033051994995218,0.0506999645664484,9.927131188421656,0.1136783668363995,16947.242094378904,0.3802766801162212,0.5505844698152482,0.0691388500685269,7.963460041199809,0.1818119639821087,27411.809434482395,0.4293634954070025,0.3602542078715431,0.2103822967214495,1.712378909659489,0.4899864543025983,20552.77474130698,0.044
4,242.048,244.048,0.4863347952948972,0.4480992411034032,0.0655659636016926,6.8343270881446765,0.1348165178309618,14431.328933237965,0.5929694798793859,0.3294768034773522,0.0775537166432536,4.248368972346057,0.1307887155659808,12043.778433172669,0.4947470807354128,0.3809347690908643,0.1243181501737165,3.0641927068456525,0.251276167186117,15673.353638217404,0.5209167310536469,0.2940546788412566,0.185028590105093,1.5892391477135122,0.3551980174083455,27555.530190358797,0.044
4,242.544,244.544,0.4166267771385382,0.5165273709584417,0.0668458519030129,7.727141718648746,0.1604454047867979,14157.997068516705,0.4646452652026128,0.462966919895776,0.0723878149016039,6.395647119961211,0.1557915690156391,13542.19577209743,0.5330612783203811,0.3563722865456499,0.1105664351339622,3.2231507338899665,0.2074178703850781,14642.696746060148,0.5265148536184457,0.3323255959101104,0.1411595504714404,2.3542551304549444,0.2681017439514343,28672.0662577865,0.044
4,243.04,245.04,0.5044729758954191,0.3987107727891544,0.0968162513154173,4.118221552393698,0.1919156346156514,10847.7508168765,0.4130578024782474,0.5058602947837401,0.0810819027380049,6.23888041229433,0.1962967464880982,13350.732451974118,0.2945905154373259,0.56753318280695,0.1378763017557163,4.116248953445609,0.4680269544694349,13033.192086122512,0.585253644860552,0.2767659017524902,0.1379804533869545,2.005834123303805,0.2357618010560707,30000.14939034791,0.048
4,243.536,245.536,0.3306874075179695,0.5052666306261533,0.1640459618558621,3.0800308944517383,0.4960756234630448,6637.623945834096,0.264677254156231,0.6145079011108711,0.1208148447328887,5.086360889420897,0.4564610023556127,10692.109225157155,0.1328373402122414,0.7773726124646094,0.0897900473231413,8.657670149865181,0.6759398161667013,12933.040888587302,0.5335118627012165,0.308833104199,0.1576550330997796,1.958916871391808,0.2955042692051073,25648.069361497197,0.052
4,244.032,246.032,0.3977821974925966,0.4393579244732172,0.1628598780341717,2.697766508095941,0.4094197253188961,6931.267618419002,0.3607555593400408,0.5055219957648719,0.1337224448950772,3.780382539082966,0.3706732756653917,10020.310160704805,0.2087500338983689,0.6888396604967824,0.1024103056048418,6.726272872914545,0.4905882106572377,14599.73158943852,0.5884629611467911,0.2625132911107395,0.1490237477424642,1.761553410697959,0.2532423577722663,18961.704246560053,0.048
4,244.528,246.528,0.3754064977079504,0.4627374721552036,0.1618560301368323,2.858944901613912,0.4311487177900241,7310.158123229186,0.460954184378253,0.3997039596025953,0.1393418560191434,2.868513245206514,0.3022900338936915,12308.295808605635,0.2398484375183592,0.6616479267674897,0.0985036357141453,6.71698990570799,0.4106911711968229,17498.189230282813,0.6484580733802413,0.1890717792914703,0.1624701473282829,1.1637324296224725,0.2505484224775974,17894.806997892207,0.048
4,245.024,247.024,0.4526357022655811,0.4401675976881067,0.1071967000463002,4.106167423977992,0.2368277612873773,8458.295645766091,0.5792390351421667,0.2793362503194941,0.1414247145383299,1.9751586646743275,0.24415604950315,10763.849164264222,0.3757413866506711,0.5192699014035265,0.1049887119457964,4.945959349149704,0.2794174814801632,16784.191743101346,0.6266043561233395,0.2632358504468594,0.1101597934297972,2.389581917785686,0.1758043849412896,25153.06762865193,0.048
4,245.52,247.52,0.4505107757419833,0.4399360051279571,0.1095532191300476,4.015728689867834,0.2431755798728954,8477.846687048375,0.5937115927792235,0.2991374118985468,0.1071509953222202,2.7917371275830583,0.1804765085024432,10779.460985459484,0.4233791417269176,0.4324546354004365,0.1441662228726386,2.999694566337221,0.3405132862346448,13916.090115248227,0.7519388571663955,0.1610729394006368,0.0869882034329647,1.851664168748564,0.1156852084500202,36376.40757080435,0.044
4,246.016,248.016,0.4920642608376207,0.3435114016478738,0.1644243375144918,2.089176133171706,0.3341521638547666,7355.27594999107,0.6525617250783601,0.2366770804822782,0.1107611944393538,2.136823114632008,0.1697329006325835,12835.89461120423,0.4830633324678605,0.379836340312901,0.1371003272192325,2.7704991520953897,0.2838143945201067,16574.21295617717,0.6884789071893209,0.2286182650974153,0.0829028277132608,2.7576654669505105,0.1204144772593062,33591.163763355966,0.04
4,246.512,248.512,0.6070338594927276,0.3141331031957173,0.0788330373115457,3.984790056410442,0.1298659639470885,10954.093998620086,0.7302963207006121,0.2042267638232626,0.0654769154761202,3.1190651291099587,0.0896580108924885,19694.8525956562,0.4725928873051884,0.3796793967191057,0.1477277159756984,2.570129743165764,0.3125897996858706,13500.026969662134,0.8216954238981444,0.1282840963686027,0.0500204797332512,2.564631468004928,0.0608747210687296,65361.52355244471,0.044
4,247.008,249.008,0.7907370115519925,0.1322279410678608,0.0770350473801396,1.7164647204713528,0.0974218308422683,14374.636965663156,0.8419320488774176,0.1017239297504798,0.0563440213720985,1.8054076949652376,0.0669222907563907,24710.248990585496,0.54858754529176,0.2789485146085737,0.1724639400996581,1.617430950767855,0.3143781545531307,12152.845681484176,0.8353644559591292,0.110596757277832,0.0540387867630371,2.04661806644182,0.0646888748707796,64583.59157405448,0.04
4,247.504,249.504,0.8228298725659362,0.1111273209201713,0.0660428065138861,1.682655943714249,0.0802630151332934,15768.696103622307,0.8450018814889189,0.0949515245629915,0.0600465939480862,1.581297427878711,0.0710608997015273,28900.44407068007,0.5973465243210694,0.2658234705822744,0.1368300050966503,1.942727915521872,0.2290630304615347,16609.00269049111,0.7859309586838423,0.1631768413118205,0.0508922000043355,3.2063231948690367,0.0647540339797301,59539.59129931945,0.044
4,248.0,250.0,0.7759462986766893,0.1537684833620992,0.0702852179612047,2.187778423721473,0.0905800028701336,14969.06384118386,0.8506800075563803,0.1106764353976964,0.0386435570459202,2.8640333307353387,0.0454266665522392,33578.84487942304,0.5225328846885762,0.3105289379253839,0.1669381773860301,1.860143334423104,0.3194787969861846,10311.91740861587,0.8153657723848848,0.1470693301764197,0.0375648974386938,3.915073385104598,0.0460712219116326,70108.70975368783,0.044
4,248.496,250.496,0.7575499458260637,0.1632508382300866,0.0791992159438432,2.061268363386674,0.1045465271038735,15699.82313472959,0.8437275101241591,0.1100089666504045,0.0462635232254329,2.377876974789506,0.0548323038780907,29581.487748918247,0.570912640941579,0.3430437438635408,0.0860436151948766,3.986858793491889,0.1507124015558115,27513.562881944254,0.6630881965937214,0.2780622999879618,0.0588495034183147,4.7249727497516325,0.0887506424041687,50801.011245301066,0.04
4,248.992,250.992,0.6258200082429688,0.250219307357009,0.1239606844000121,2.0185376401242614,0.198077215121386,9969.885939207228,0.8117923238933928,0.1371322058976272,0.0510754702089763,2.6848936551447986,0.0629169169326655,28029.36587787488,0.5014051358985712,0.3828218975940531,0.1157729665073706,3.3066605196616794,0.2308970495483499,19881.694580674503,0.7255792243722532,0.2014363314479896,0.0729844441797552,2.7599899363741383,0.1005878362116813,52435.24719038386,0.036
4,249.488,251.488,0.6965347157825632,0.2248328184196495,0.0786324657977805,2.8592873966057977,0.1128909500360445,14937.44056511991,0.7234355977559125,0.2325648480512934,0.0439995541927903,5.285618282227517,0.0608202780306584,26230.072914075525,0.6066186811304787,0.297488873988409,0.0958924448811075,3.102318168623566,0.1580769730045308,20524.020255299027,0.6628398901612532,0.2638845038961824,0.0732756059425623,3.6012599350324463,0.1105479724896096,49898.31620650183,0.036
4,249.984,251.984,0.693220900011598,0.2282017482812904,0.0785773517071052,2.9041669555355747,0.1133511002132074,15659.056786264102,0.6919877829185863,0.2448134267468762,0.0631987903345332,3.873704313816392,0.0913293440933021,22602.78881773307,0.5923214946861163,0.2955619953767893,0.1121165099370895,2.636204030455644,0.1892832033666133,19301.005016162788,0.5812894188590987,0.2895619315539005,0.129148649586998,2.2420825341951214,0.222176157688331,35964.50547387225,0.04
4,250.48,252.48,0.701974760715441,0.2284445530438187,0.069580686240733,3.28316039099456,0.0991213504169535,13809.52872015931,0.6739476743863173,0.2644660181893152,0.0615863074243626,4.294234047301797,0.0913814377064827,19760.35161225824,0.4412516431160959,0.3957493394574791,0.1629990174264161,2.427924693694019,0.3694014967861022,11221.270046185113,0.508010011173284,0.3572357100220061,0.1347542788047065,2.65101570941375,0.2652591008855934,29840.55541663601,0.048
4,250.976,252.976,0.510265165656254,0.4306565053526293,0.0590783289911091,7.289585076405674,0.1157796631387279,13246.685231165016,0.6632595589136507,0.2829127157157128,0.0538277253706318,5.255892084751613,0.0811563507034796,20695.213836254086,0.2178530217541931,0.6079138302103638,0.1742331480354323,3.4890825142337447,0.7997738412461118,9341.419626072784,0.2707235740518189,0.6046244991356197,0.1246519268125577,4.850502632380405,0.4604398684124066,25746.68212553612,0.044
4,251.472,253.472,0.5270574523116897,0.4067630882601615,0.0661794594281395,6.146364623932677,0.125564033176788,10838.252289681095,0.6876395357299498,0.2592692699108737,0.0530911943591708,4.883470282413438,0.0772078852371578,18287.576248832145,0.320593169004329,0.5500022592334587,0.129404571762203,4.250253694623069,0.4036410762091187,10808.37665854936,0.3725427147399623,0.5116573759572798,0.1157999093027542,4.418460938683089,0.3108365959688202,27769.722316851454,0.04
4,251.968,253.968,0.6786711546398788,0.2457295203449374,0.0755993250151763,3.250419501703011,0.1113931607352468,13622.307911354494,0.6829308313465433,0.2627649445427201,0.0543042241107304,4.838756999950734,0.0795164336096199,16362.32241122833,0.4804806094974991,0.4271783100479602,0.0923410804545327,4.626091745355517,0.1921848220911645,12556.133044331797,0.5071787842177288,0.4126518768523364,0.0801693389299315,5.147253081542547,0.1580691886660519,29563.374958967324,0.036
4,252.464,254.464,0.6822045999121259,0.2540747101197768,0.0637206899680887,3.9873188794249335,0.0934040755167816,11909.221476626031,0.6394646428325896,0.3111490466114571,0.0493863105559474,6.300309602170716,0.0772307133936038,17334.00694362423,0.4959906572491581,0.4020591351227244,0.1019502076281099,3.9436813761999465,0.2055486451973514,13287.516172464562,0.6182487697826291,0.2908884284410657,0.0908628017763015,3.2014028046064715,0.1469680268158845,26785.328330764965,0.04
4,252.96,254.96,0.8305374518199027,0.1265625272140333,0.0429000209660566,2.9501740177271825,0.051653325051209,13693.982522924884,0.8217202986866272,0.1551672014967436,0.0231124998166259,6.713562043388424,0.0281269671122485,30757.40028015158,0.6728652430616924,0.2472082501862545,0.0799265067520464,3.092944509049295,0.1187853103964198,14706.002637271094,0.8421057543816725,0.1081071789407072,0.0497870666776179,2.1713908079927595,0.0591221071920766,43416.52711490892,0.044
4,253.456,255.456,0.7743703445735018,0.177747558874117,0.0478820965523759,3.712192482625896,0.061833587621111,18696.49433633665,0.7645756628972601,0.2045544040441754,0.0308699330585614,6.626331312611104,0.0403752493789609,31232.460111358327,0.5421827996481243,0.3982472395115793,0.059569960840292,6.685370174730465,0.1098706209030466,22952.54443167249,0.8009335448261958,0.1408737960527853,0.0581926591210161,2.420817302055592,0.0726560393142777,38012.43016636083,0.052
4,253.952,255.952,0.7079624512160058,0.2515448848713272,0.0404926639126619,6.212110060574139,0.0571960615186736,18987.33030179828,0.74442095145594,0.2268647258907147,0.0287143226533424,7.900751434381602,0.0385726954583731,33822.87292907904,0.5535854020765372,0.3807508383376491,0.06566375958581,5.7984928176410335,0.1186154102682265,26495.78624178866,0.7527882010573391,0.1910231431685524,0.0561886557741062,3.3996745523956022,0.0746407232408604,46126.33636569289,0.052
4,254.448,256.448,0.6356395988808136,0.3139584005786523,0.0504020005405291,6.22908609205225,0.0792933615672668,19526.81707043418,0.7282741387483581,0.2304891706313547,0.0412366906202841,5.589419693101195,0.0566224837959439,32088.164973656752,0.5541574647317119,0.3725197648093727,0.0733227704589118,5.080546772548713,0.1323139633143977,28281.331155752825,0.7054434935224987,0.1974905311824246,0.0970659752950743,2.0346010080469603,0.1375956773098769,40867.84954735532,0.044
4,254.944,256.944,0.6507471810813379,0.2874599301833865,0.0617928887352705,4.651990480893057,0.0949568289064112,19187.60428951556,0.651800195823626,0.2885267868576232,0.0596730173187467,4.835129842964392,0.0915510883566742,24240.31704996297,0.4323838423683118,0.4799380512943142,0.0876781063373704,5.473864244371053,0.2027784060040895,28840.28624309909,0.778254715998595,0.1515437754298475,0.0702015085715558,2.158696850159233,0.0902037689312022,60607.01952679601,0.036
4,255.44,257.44,0.6956099169156252,0.2250750365166244,0.0793150465677458,2.8377344054682903,0.1140223056615305,22560.882574335646,0.6553828362246927,0.2535766290296354,0.091040534745668,2.7853156809548567,0.1389119911502457,25656.313266929807,0.3931269038740584,0.4385426537806087,0.1683304423453271,2.6052486268700603,0.4281834712570341,17160.10007842648,0.7822478690133048,0.1538162314132275,0.0639358995734662,2.4057881790883373,0.08173355544466,70214.89117282457,0.028
4,255.936,257.936,0.7751642517018434,0.1583521969007354,0.0664835513974181,2.3818251819032343,0.0857670503399192,34123.744736814704,0.4920277277538194,0.4500716435551837,0.057900628690994,7.773173689652313,0.1176775726752611,36398.07263412219,0.5326677508945843,0.3183000716471857,0.1490321774582244,2.1357808566971865,0.2797844945708315,17671.155534857582,0.7813987945172858,0.1508195044735599,0.0677817010091531,2.2250770079256457,0.0867440562805392,79200.7523072776,0.028
4,256.432,258.432,0.741675066872461,0.1935191314522311,0.0648058016753052,2.9861389944963137,0.0873776193509941,38647.10998020369,0.5694811273457604,0.3712232637364079,0.0592956089178293,6.260552349682891,0.1041221667769647,46134.01473081822,0.490277215194587,0.3654050547855327,0.1443177300198756,2.5319484635408047,0.2943594471601045,20998.45119566353,0.7343490869110563,0.2133282574852753,0.0523226556036673,4.077168007319541,0.0712503855948888,97808.017808056,0.024
